# matchedfilter ACCURACY table -- false dismissal, measured
#
# commit  bb35f23
# trials  24000 injected per cell
#
# A property of the ALGORITHM, not of any machine.
#
# KEY: n, taps, snr, in-band fraction f, effective bandwidth B_eff, coarse
# margin. BAND IS NOT IN THE KEY. Measured at n=8192, f=0.99, B_eff=16, the
# dismissal across bands 256, 512, 1024 and 2048 is 1.64, 1.88, 1.77 and
# 1.75e-2 -- a 1.14x spread inside the error bars, across band/B_eff from 16
# to 128. A candidate band enters only through the (f, B_eff) at its own
# edge, which selection computes from the reference.
#
# B_eff is sampled ABSOLUTELY, not as a fraction of the band. The previous
# grid did the latter, which tied it to the variable that does not matter
# and left a floor near band/10 -- so it never reached the values real
# references have. The FIR-search reference sits at B_eff 1.1 at every band.
#
# The margin dominates: 90x across 0.97 to 1.00, against 1.6x for 16x of n
# and 1.14x across every band. It gets the finest ladder.
#
# Rates below about 3/trials are not resolved and read as 0.0; that is a
# resolution floor, not a demonstration of safety.
#
# ACC2 n K snr f beff margin dismissal
# n=4096's ACC2 rows were re-measured with the oversample REMOVED.
# Every OTHER length still carries rows measured with the odd coarse
# half present, so they describe an algorithm this code no longer
# runs and must be regenerated before they can be trusted.

# LEGACY rows on the OLD key, for lengths the re-keyed grid
# does not cover yet.
# ACC n band U K snr f beff coarse_margin dismissal
ACC2 1024 4 6.50 0.9800 32.00 0.930 0.0000e+00
ACC2 1024 4 6.50 0.9800 32.00 0.960 0.0000e+00
ACC2 1024 4 6.50 0.9800 32.00 0.980 0.0000e+00
ACC2 1024 4 6.50 0.9800 32.00 1.000 5.0835e-04
ACC2 1024 4 6.50 0.9800 64.00 0.900 0.0000e+00
ACC2 1024 4 6.50 0.9800 64.00 0.930 0.0000e+00
ACC2 1024 4 6.50 0.9800 64.00 0.960 0.0000e+00
ACC2 1024 4 6.50 0.9800 64.00 0.980 7.4979e-05
ACC2 1024 4 6.50 0.9800 64.00 1.000 8.2477e-04
ACC2 1024 4 6.50 0.9800 128.00 0.900 0.0000e+00
ACC2 1024 4 6.50 0.9800 128.00 0.930 7.6817e-05
ACC2 1024 4 6.50 0.9800 128.00 0.960 7.6817e-05
ACC2 1024 4 6.50 0.9800 128.00 0.980 6.1453e-04
ACC2 1024 4 6.50 0.9800 128.00 1.000 1.0754e-03
ACC2 1024 4 6.50 0.9950 2.00 0.900 0.0000e+00
ACC2 1024 4 6.50 0.9950 2.00 0.930 0.0000e+00
ACC2 1024 4 6.50 0.9950 2.00 0.960 0.0000e+00
ACC2 1024 4 6.50 0.9950 2.00 0.980 6.8269e-05
ACC2 1024 4 6.50 0.9950 2.00 1.000 5.6663e-03
ACC2 1024 4 6.50 0.9950 4.00 0.900 0.0000e+00
ACC2 1024 4 6.50 0.9950 4.00 0.930 0.0000e+00
ACC2 1024 4 6.50 0.9950 4.00 0.960 0.0000e+00
ACC2 1024 4 6.50 0.9950 4.00 0.980 0.0000e+00
ACC2 1024 4 6.50 0.9950 4.00 1.000 2.7716e-03
ACC2 1024 4 6.50 0.9950 8.00 0.900 0.0000e+00
ACC2 1024 4 6.50 0.9950 8.00 0.930 0.0000e+00
ACC2 1024 4 6.50 0.9950 8.00 0.960 0.0000e+00
ACC2 1024 4 6.50 0.9950 8.00 0.980 0.0000e+00
ACC2 1024 4 6.50 0.9950 8.00 1.000 1.8983e-03
ACC2 1024 4 6.50 0.9950 16.00 0.900 0.0000e+00
ACC2 1024 4 6.50 0.9950 16.00 0.930 0.0000e+00
ACC2 1024 4 6.50 0.9950 16.00 0.960 0.0000e+00
ACC2 1024 4 6.50 0.9950 16.00 0.980 0.0000e+00
ACC2 1024 4 6.50 0.9950 16.00 1.000 7.1291e-05
ACC2 1024 4 6.50 0.9950 32.00 0.900 0.0000e+00
ACC2 1024 4 6.50 0.9950 32.00 0.930 0.0000e+00
ACC2 1024 4 6.50 0.9950 32.00 0.960 0.0000e+00
ACC2 1024 4 6.50 0.9950 32.00 0.980 0.0000e+00
ACC2 1024 4 6.50 0.9950 32.00 1.000 0.0000e+00
ACC2 1024 4 6.50 0.9950 64.00 0.900 0.0000e+00
ACC2 1024 4 6.50 0.9950 64.00 0.930 0.0000e+00
ACC2 1024 4 6.50 0.9950 64.00 0.960 0.0000e+00
ACC2 1024 4 6.50 0.9950 64.00 0.980 0.0000e+00
ACC2 1024 4 6.50 0.9950 64.00 1.000 5.2321e-04
ACC2 1024 4 6.50 0.9950 128.00 0.900 0.0000e+00
ACC2 1024 4 6.50 0.9950 128.00 0.930 0.0000e+00
ACC2 1024 4 6.50 0.9950 128.00 0.960 7.6353e-05
ACC2 1024 4 6.50 0.9950 128.00 0.980 5.3447e-04
ACC2 1024 4 6.50 0.9950 128.00 1.000 9.1624e-04
ACC2 1024 8 5.00 0.8000 2.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.8000 2.00 0.930 5.9992e-05
ACC2 1024 8 5.00 0.8000 2.00 0.960 1.1998e-04
ACC2 1024 8 5.00 0.8000 2.00 0.980 2.3997e-04
ACC2 1024 8 5.00 0.8000 2.00 1.000 4.7993e-04
ACC2 1024 8 5.00 0.8000 4.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.8000 4.00 0.930 6.3008e-05
ACC2 1024 8 5.00 0.8000 4.00 0.960 1.2602e-04
ACC2 1024 8 5.00 0.8000 4.00 0.980 3.1504e-04
ACC2 1024 8 5.00 0.8000 4.00 1.000 5.0406e-04
ACC2 1024 8 5.00 0.8000 8.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.8000 8.00 0.930 6.5911e-05
ACC2 1024 8 5.00 0.8000 8.00 0.960 1.9773e-04
ACC2 1024 8 5.00 0.8000 8.00 0.980 2.6364e-04
ACC2 1024 8 5.00 0.8000 8.00 1.000 3.2955e-04
ACC2 1024 8 5.00 0.8000 16.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.8000 16.00 0.930 0.0000e+00
ACC2 1024 8 5.00 0.8000 16.00 0.960 6.9008e-05
ACC2 1024 8 5.00 0.8000 16.00 0.980 2.0703e-04
ACC2 1024 8 5.00 0.8000 16.00 1.000 3.4504e-04
ACC2 1024 8 5.00 0.8000 32.00 0.900 7.1948e-05
ACC2 1024 8 5.00 0.8000 32.00 0.930 1.4390e-04
ACC2 1024 8 5.00 0.8000 32.00 0.960 2.8779e-04
ACC2 1024 8 5.00 0.8000 32.00 0.980 3.5974e-04
ACC2 1024 8 5.00 0.8000 32.00 1.000 7.1948e-04
ACC2 1024 8 5.00 0.8000 64.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.8000 64.00 0.930 1.4883e-04
ACC2 1024 8 5.00 0.8000 64.00 0.960 3.7208e-04
ACC2 1024 8 5.00 0.8000 64.00 0.980 5.2091e-04
ACC2 1024 8 5.00 0.8000 64.00 1.000 6.6974e-04
ACC2 1024 8 5.00 0.8000 128.00 0.900 1.5196e-04
ACC2 1024 8 5.00 0.8000 128.00 0.930 2.2795e-04
ACC2 1024 8 5.00 0.8000 128.00 0.960 3.0393e-04
ACC2 1024 8 5.00 0.8000 128.00 0.980 3.7991e-04
ACC2 1024 8 5.00 0.8000 128.00 1.000 1.1397e-03
ACC2 1024 8 5.00 0.9000 2.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9000 2.00 0.930 1.1756e-04
ACC2 1024 8 5.00 0.9000 2.00 0.960 2.3513e-04
ACC2 1024 8 5.00 0.9000 2.00 0.980 1.1169e-03
ACC2 1024 8 5.00 0.9000 2.00 1.000 2.5864e-03
ACC2 1024 8 5.00 0.9000 4.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9000 4.00 0.930 0.0000e+00
ACC2 1024 8 5.00 0.9000 4.00 0.960 1.8360e-04
ACC2 1024 8 5.00 0.9000 4.00 0.980 4.8960e-04
ACC2 1024 8 5.00 0.9000 4.00 1.000 1.4076e-03
ACC2 1024 8 5.00 0.9000 8.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9000 8.00 0.930 1.2681e-04
ACC2 1024 8 5.00 0.9000 8.00 0.960 3.1702e-04
ACC2 1024 8 5.00 0.9000 8.00 0.980 5.0723e-04
ACC2 1024 8 5.00 0.9000 8.00 1.000 1.2681e-03
ACC2 1024 8 5.00 0.9000 16.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9000 16.00 0.930 6.6397e-05
ACC2 1024 8 5.00 0.9000 16.00 0.960 3.9838e-04
ACC2 1024 8 5.00 0.9000 16.00 0.980 7.3036e-04
ACC2 1024 8 5.00 0.9000 16.00 1.000 1.3943e-03
ACC2 1024 8 5.00 0.9000 32.00 0.900 6.9435e-05
ACC2 1024 8 5.00 0.9000 32.00 0.930 6.9435e-05
ACC2 1024 8 5.00 0.9000 32.00 0.960 2.7774e-04
ACC2 1024 8 5.00 0.9000 32.00 0.980 6.9435e-04
ACC2 1024 8 5.00 0.9000 32.00 1.000 2.1525e-03
ACC2 1024 8 5.00 0.9000 64.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9000 64.00 0.930 0.0000e+00
ACC2 1024 8 5.00 0.9000 64.00 0.960 7.2270e-05
ACC2 1024 8 5.00 0.9000 64.00 0.980 2.1681e-04
ACC2 1024 8 5.00 0.9000 64.00 1.000 5.0589e-04
ACC2 1024 8 5.00 0.9000 128.00 0.900 7.4766e-05
ACC2 1024 8 5.00 0.9000 128.00 0.930 2.2430e-04
ACC2 1024 8 5.00 0.9000 128.00 0.960 7.4766e-04
ACC2 1024 8 5.00 0.9000 128.00 0.980 1.3458e-03
ACC2 1024 8 5.00 0.9000 128.00 1.000 2.1682e-03
ACC2 1024 8 5.00 0.9500 2.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9500 2.00 0.930 5.9524e-05
ACC2 1024 8 5.00 0.9500 2.00 0.960 3.5714e-04
ACC2 1024 8 5.00 0.9500 2.00 0.980 1.3690e-03
ACC2 1024 8 5.00 0.9500 2.00 1.000 5.9524e-03
ACC2 1024 8 5.00 0.9500 4.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9500 4.00 0.930 6.1523e-05
ACC2 1024 8 5.00 0.9500 4.00 0.960 1.2305e-04
ACC2 1024 8 5.00 0.9500 4.00 0.980 1.1689e-03
ACC2 1024 8 5.00 0.9500 4.00 1.000 3.9990e-03
ACC2 1024 8 5.00 0.9500 8.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9500 8.00 0.930 0.0000e+00
ACC2 1024 8 5.00 0.9500 8.00 0.960 1.2669e-04
ACC2 1024 8 5.00 0.9500 8.00 0.980 6.9678e-04
ACC2 1024 8 5.00 0.9500 8.00 1.000 2.9138e-03
ACC2 1024 8 5.00 0.9500 16.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9500 16.00 0.930 0.0000e+00
ACC2 1024 8 5.00 0.9500 16.00 0.960 0.0000e+00
ACC2 1024 8 5.00 0.9500 16.00 0.980 4.6007e-04
ACC2 1024 8 5.00 0.9500 16.00 1.000 1.5117e-03
ACC2 1024 8 5.00 0.9500 32.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9500 32.00 0.930 0.0000e+00
ACC2 1024 8 5.00 0.9500 32.00 0.960 0.0000e+00
ACC2 1024 8 5.00 0.9500 32.00 0.980 4.0872e-04
ACC2 1024 8 5.00 0.9500 32.00 1.000 9.5368e-04
ACC2 1024 8 5.00 0.9500 64.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9500 64.00 0.930 0.0000e+00
ACC2 1024 8 5.00 0.9500 64.00 0.960 0.0000e+00
ACC2 1024 8 5.00 0.9500 64.00 0.980 2.8431e-04
ACC2 1024 8 5.00 0.9500 64.00 1.000 7.1078e-04
ACC2 1024 8 5.00 0.9500 128.00 0.900 7.3605e-05
ACC2 1024 8 5.00 0.9500 128.00 0.930 1.4721e-04
ACC2 1024 8 5.00 0.9500 128.00 0.960 5.1524e-04
ACC2 1024 8 5.00 0.9500 128.00 0.980 8.0966e-04
ACC2 1024 8 5.00 0.9500 128.00 1.000 1.2513e-03
ACC2 1024 8 5.00 0.9800 2.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9800 2.00 0.930 0.0000e+00
ACC2 1024 8 5.00 0.9800 2.00 0.960 0.0000e+00
ACC2 1024 8 5.00 0.9800 2.00 0.980 6.1801e-04
ACC2 1024 8 5.00 0.9800 2.00 1.000 3.2136e-03
ACC2 1024 8 5.00 0.9800 4.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9800 4.00 0.930 0.0000e+00
ACC2 1024 8 5.00 0.9800 4.00 0.960 0.0000e+00
ACC2 1024 8 5.00 0.9800 4.00 0.980 1.8975e-04
ACC2 1024 8 5.00 0.9800 4.00 1.000 1.8975e-03
ACC2 1024 8 5.00 0.9800 8.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9800 8.00 0.930 0.0000e+00
ACC2 1024 8 5.00 0.9800 8.00 0.960 0.0000e+00
ACC2 1024 8 5.00 0.9800 8.00 0.980 1.9420e-04
ACC2 1024 8 5.00 0.9800 8.00 1.000 9.7100e-04
ACC2 1024 8 5.00 0.9800 16.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9800 16.00 0.930 0.0000e+00
ACC2 1024 8 5.00 0.9800 16.00 0.960 0.0000e+00
ACC2 1024 8 5.00 0.9800 16.00 0.980 6.6357e-05
ACC2 1024 8 5.00 0.9800 16.00 1.000 1.3935e-03
ACC2 1024 8 5.00 0.9800 32.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9800 32.00 0.930 0.0000e+00
ACC2 1024 8 5.00 0.9800 32.00 0.960 0.0000e+00
ACC2 1024 8 5.00 0.9800 32.00 0.980 1.3629e-04
ACC2 1024 8 5.00 0.9800 32.00 1.000 4.7700e-04
ACC2 1024 8 5.00 0.9800 64.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9800 64.00 0.930 0.0000e+00
ACC2 1024 8 5.00 0.9800 64.00 0.960 0.0000e+00
ACC2 1024 8 5.00 0.9800 64.00 0.980 3.5321e-04
ACC2 1024 8 5.00 0.9800 64.00 1.000 1.0596e-03
ACC2 1024 8 5.00 0.9800 128.00 0.900 7.3110e-05
ACC2 1024 8 5.00 0.9800 128.00 0.930 1.4622e-04
ACC2 1024 8 5.00 0.9800 128.00 0.960 2.9244e-04
ACC2 1024 8 5.00 0.9800 128.00 0.980 5.8488e-04
ACC2 1024 8 5.00 0.9800 128.00 1.000 8.7732e-04
ACC2 1024 8 5.00 0.9950 2.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9950 2.00 0.930 0.0000e+00
ACC2 1024 8 5.00 0.9950 2.00 0.960 0.0000e+00
ACC2 1024 8 5.00 0.9950 2.00 0.980 0.0000e+00
ACC2 1024 8 5.00 0.9950 2.00 1.000 3.1397e-03
ACC2 1024 8 5.00 0.9950 4.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9950 4.00 0.930 0.0000e+00
ACC2 1024 8 5.00 0.9950 4.00 0.960 0.0000e+00
ACC2 1024 8 5.00 0.9950 4.00 0.980 0.0000e+00
ACC2 1024 8 5.00 0.9950 4.00 1.000 1.4590e-03
ACC2 1024 8 5.00 0.9950 8.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9950 8.00 0.930 0.0000e+00
ACC2 1024 8 5.00 0.9950 8.00 0.960 0.0000e+00
ACC2 1024 8 5.00 0.9950 8.00 0.980 0.0000e+00
ACC2 1024 8 5.00 0.9950 8.00 1.000 8.0488e-04
ACC2 1024 8 5.00 0.9950 16.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9950 16.00 0.930 0.0000e+00
ACC2 1024 8 5.00 0.9950 16.00 0.960 0.0000e+00
ACC2 1024 8 5.00 0.9950 16.00 0.980 0.0000e+00
ACC2 1024 8 5.00 0.9950 16.00 1.000 0.0000e+00
ACC2 1024 8 5.00 0.9950 32.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9950 32.00 0.930 0.0000e+00
ACC2 1024 8 5.00 0.9950 32.00 0.960 0.0000e+00
ACC2 1024 8 5.00 0.9950 32.00 0.980 0.0000e+00
ACC2 1024 8 5.00 0.9950 32.00 1.000 6.9295e-05
ACC2 1024 8 5.00 0.9950 64.00 0.900 0.0000e+00
ACC2 1024 8 5.00 0.9950 64.00 0.930 0.0000e+00
ACC2 1024 8 5.00 0.9950 64.00 0.960 0.0000e+00
ACC2 1024 8 5.00 0.9950 64.00 0.980 7.0977e-05
ACC2 1024 8 5.00 0.9950 64.00 1.000 4.9684e-04
ACC2 1024 8 5.00 0.9950 128.00 0.900 7.2977e-05
ACC2 1024 8 5.00 0.9950 128.00 0.930 1.4595e-04
ACC2 1024 8 5.00 0.9950 128.00 0.960 2.1893e-04
ACC2 1024 8 5.00 0.9950 128.00 0.980 4.3786e-04
ACC2 1024 8 5.00 0.9950 128.00 1.000 8.0274e-04
ACC2 1024 8 5.50 0.8000 2.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.8000 2.00 0.930 0.0000e+00
ACC2 1024 8 5.50 0.8000 2.00 0.960 6.3763e-05
ACC2 1024 8 5.50 0.8000 2.00 0.980 1.2753e-04
ACC2 1024 8 5.50 0.8000 2.00 1.000 3.1882e-04
ACC2 1024 8 5.50 0.8000 4.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.8000 4.00 0.930 6.6729e-05
ACC2 1024 8 5.50 0.8000 4.00 0.960 6.6729e-05
ACC2 1024 8 5.50 0.8000 4.00 0.980 6.6729e-05
ACC2 1024 8 5.50 0.8000 4.00 1.000 3.3364e-04
ACC2 1024 8 5.50 0.8000 8.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.8000 8.00 0.930 0.0000e+00
ACC2 1024 8 5.50 0.8000 8.00 0.960 6.9387e-05
ACC2 1024 8 5.50 0.8000 8.00 0.980 1.3877e-04
ACC2 1024 8 5.50 0.8000 8.00 1.000 2.0816e-04
ACC2 1024 8 5.50 0.8000 16.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.8000 16.00 0.930 0.0000e+00
ACC2 1024 8 5.50 0.8000 16.00 0.960 7.2041e-05
ACC2 1024 8 5.50 0.8000 16.00 0.980 7.2041e-05
ACC2 1024 8 5.50 0.8000 16.00 1.000 3.6020e-04
ACC2 1024 8 5.50 0.8000 32.00 0.900 7.4671e-05
ACC2 1024 8 5.50 0.8000 32.00 0.930 1.4934e-04
ACC2 1024 8 5.50 0.8000 32.00 0.960 2.9869e-04
ACC2 1024 8 5.50 0.8000 32.00 0.980 4.4803e-04
ACC2 1024 8 5.50 0.8000 32.00 1.000 8.2139e-04
ACC2 1024 8 5.50 0.8000 64.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.8000 64.00 0.930 0.0000e+00
ACC2 1024 8 5.50 0.8000 64.00 0.960 1.5258e-04
ACC2 1024 8 5.50 0.8000 64.00 0.980 4.5774e-04
ACC2 1024 8 5.50 0.8000 64.00 1.000 6.8660e-04
ACC2 1024 8 5.50 0.8000 128.00 0.900 7.7399e-05
ACC2 1024 8 5.50 0.8000 128.00 0.930 1.5480e-04
ACC2 1024 8 5.50 0.8000 128.00 0.960 6.9659e-04
ACC2 1024 8 5.50 0.8000 128.00 0.980 1.0836e-03
ACC2 1024 8 5.50 0.8000 128.00 1.000 1.5480e-03
ACC2 1024 8 5.50 0.9000 2.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9000 2.00 0.930 1.2226e-04
ACC2 1024 8 5.50 0.9000 2.00 0.960 1.8339e-04
ACC2 1024 8 5.50 0.9000 2.00 0.980 8.5580e-04
ACC2 1024 8 5.50 0.9000 2.00 1.000 1.8339e-03
ACC2 1024 8 5.50 0.9000 4.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9000 4.00 0.930 0.0000e+00
ACC2 1024 8 5.50 0.9000 4.00 0.960 1.2737e-04
ACC2 1024 8 5.50 0.9000 4.00 0.980 5.0949e-04
ACC2 1024 8 5.50 0.9000 4.00 1.000 1.2737e-03
ACC2 1024 8 5.50 0.9000 8.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9000 8.00 0.930 6.6142e-05
ACC2 1024 8 5.50 0.9000 8.00 0.960 2.6457e-04
ACC2 1024 8 5.50 0.9000 8.00 0.980 3.3071e-04
ACC2 1024 8 5.50 0.9000 8.00 1.000 1.0583e-03
ACC2 1024 8 5.50 0.9000 16.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9000 16.00 0.930 0.0000e+00
ACC2 1024 8 5.50 0.9000 16.00 0.960 2.7567e-04
ACC2 1024 8 5.50 0.9000 16.00 0.980 6.2026e-04
ACC2 1024 8 5.50 0.9000 16.00 1.000 1.3784e-03
ACC2 1024 8 5.50 0.9000 32.00 0.900 7.1922e-05
ACC2 1024 8 5.50 0.9000 32.00 0.930 7.1922e-05
ACC2 1024 8 5.50 0.9000 32.00 0.960 3.5961e-04
ACC2 1024 8 5.50 0.9000 32.00 0.980 7.1922e-04
ACC2 1024 8 5.50 0.9000 32.00 1.000 1.8700e-03
ACC2 1024 8 5.50 0.9000 64.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9000 64.00 0.930 0.0000e+00
ACC2 1024 8 5.50 0.9000 64.00 0.960 7.4338e-05
ACC2 1024 8 5.50 0.9000 64.00 0.980 4.4603e-04
ACC2 1024 8 5.50 0.9000 64.00 1.000 7.4338e-04
ACC2 1024 8 5.50 0.9000 128.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9000 128.00 0.930 3.0607e-04
ACC2 1024 8 5.50 0.9000 128.00 0.960 4.5910e-04
ACC2 1024 8 5.50 0.9000 128.00 0.980 7.6517e-04
ACC2 1024 8 5.50 0.9000 128.00 1.000 1.4538e-03
ACC2 1024 8 5.50 0.9500 2.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9500 2.00 0.930 0.0000e+00
ACC2 1024 8 5.50 0.9500 2.00 0.960 1.8383e-04
ACC2 1024 8 5.50 0.9500 2.00 0.980 7.9662e-04
ACC2 1024 8 5.50 0.9500 2.00 1.000 3.7380e-03
ACC2 1024 8 5.50 0.9500 4.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9500 4.00 0.930 6.3255e-05
ACC2 1024 8 5.50 0.9500 4.00 0.960 6.3255e-05
ACC2 1024 8 5.50 0.9500 4.00 0.980 5.6930e-04
ACC2 1024 8 5.50 0.9500 4.00 1.000 2.4037e-03
ACC2 1024 8 5.50 0.9500 8.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9500 8.00 0.930 0.0000e+00
ACC2 1024 8 5.50 0.9500 8.00 0.960 6.5531e-05
ACC2 1024 8 5.50 0.9500 8.00 0.980 5.8978e-04
ACC2 1024 8 5.50 0.9500 8.00 1.000 2.2936e-03
ACC2 1024 8 5.50 0.9500 16.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9500 16.00 0.930 0.0000e+00
ACC2 1024 8 5.50 0.9500 16.00 0.960 0.0000e+00
ACC2 1024 8 5.50 0.9500 16.00 0.980 2.0343e-04
ACC2 1024 8 5.50 0.9500 16.00 1.000 1.0850e-03
ACC2 1024 8 5.50 0.9500 32.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9500 32.00 0.930 0.0000e+00
ACC2 1024 8 5.50 0.9500 32.00 0.960 7.0338e-05
ACC2 1024 8 5.50 0.9500 32.00 0.980 4.9237e-04
ACC2 1024 8 5.50 0.9500 32.00 1.000 9.8474e-04
ACC2 1024 8 5.50 0.9500 64.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9500 64.00 0.930 7.3121e-05
ACC2 1024 8 5.50 0.9500 64.00 0.960 1.4624e-04
ACC2 1024 8 5.50 0.9500 64.00 0.980 3.6560e-04
ACC2 1024 8 5.50 0.9500 64.00 1.000 8.0433e-04
ACC2 1024 8 5.50 0.9500 128.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9500 128.00 0.930 7.5347e-05
ACC2 1024 8 5.50 0.9500 128.00 0.960 2.2604e-04
ACC2 1024 8 5.50 0.9500 128.00 0.980 4.5208e-04
ACC2 1024 8 5.50 0.9500 128.00 1.000 9.7951e-04
ACC2 1024 8 5.50 0.9800 2.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9800 2.00 0.930 0.0000e+00
ACC2 1024 8 5.50 0.9800 2.00 0.960 0.0000e+00
ACC2 1024 8 5.50 0.9800 2.00 0.980 1.8968e-04
ACC2 1024 8 5.50 0.9800 2.00 1.000 2.6555e-03
ACC2 1024 8 5.50 0.9800 4.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9800 4.00 0.930 0.0000e+00
ACC2 1024 8 5.50 0.9800 4.00 0.960 0.0000e+00
ACC2 1024 8 5.50 0.9800 4.00 0.980 1.2924e-04
ACC2 1024 8 5.50 0.9800 4.00 1.000 1.4863e-03
ACC2 1024 8 5.50 0.9800 8.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9800 8.00 0.930 0.0000e+00
ACC2 1024 8 5.50 0.9800 8.00 0.960 0.0000e+00
ACC2 1024 8 5.50 0.9800 8.00 0.980 0.0000e+00
ACC2 1024 8 5.50 0.9800 8.00 1.000 1.1255e-03
ACC2 1024 8 5.50 0.9800 16.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9800 16.00 0.930 0.0000e+00
ACC2 1024 8 5.50 0.9800 16.00 0.960 0.0000e+00
ACC2 1024 8 5.50 0.9800 16.00 0.980 2.7185e-04
ACC2 1024 8 5.50 0.9800 16.00 1.000 1.5631e-03
ACC2 1024 8 5.50 0.9800 32.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9800 32.00 0.930 0.0000e+00
ACC2 1024 8 5.50 0.9800 32.00 0.960 0.0000e+00
ACC2 1024 8 5.50 0.9800 32.00 0.980 6.9842e-05
ACC2 1024 8 5.50 0.9800 32.00 1.000 3.4921e-04
ACC2 1024 8 5.50 0.9800 64.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9800 64.00 0.930 0.0000e+00
ACC2 1024 8 5.50 0.9800 64.00 0.960 0.0000e+00
ACC2 1024 8 5.50 0.9800 64.00 0.980 2.1698e-04
ACC2 1024 8 5.50 0.9800 64.00 1.000 1.0126e-03
ACC2 1024 8 5.50 0.9800 128.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9800 128.00 0.930 7.4627e-05
ACC2 1024 8 5.50 0.9800 128.00 0.960 1.4925e-04
ACC2 1024 8 5.50 0.9800 128.00 0.980 3.7313e-04
ACC2 1024 8 5.50 0.9800 128.00 1.000 7.4627e-04
ACC2 1024 8 5.50 0.9950 2.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9950 2.00 0.930 0.0000e+00
ACC2 1024 8 5.50 0.9950 2.00 0.960 0.0000e+00
ACC2 1024 8 5.50 0.9950 2.00 0.980 6.6529e-05
ACC2 1024 8 5.50 0.9950 2.00 1.000 7.7839e-03
ACC2 1024 8 5.50 0.9950 4.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9950 4.00 0.930 0.0000e+00
ACC2 1024 8 5.50 0.9950 4.00 0.960 0.0000e+00
ACC2 1024 8 5.50 0.9950 4.00 0.980 0.0000e+00
ACC2 1024 8 5.50 0.9950 4.00 1.000 3.5083e-03
ACC2 1024 8 5.50 0.9950 8.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9950 8.00 0.930 0.0000e+00
ACC2 1024 8 5.50 0.9950 8.00 0.960 0.0000e+00
ACC2 1024 8 5.50 0.9950 8.00 0.980 0.0000e+00
ACC2 1024 8 5.50 0.9950 8.00 1.000 2.7343e-03
ACC2 1024 8 5.50 0.9950 16.00 0.900 0.0000e+00
ACC2 1024 8 5.50 0.9950 16.00 0.930 0.0000e+00
