# matchedfilter COST table -- RELATIVE cost per configuration, measured
#
# cpu     AMD RYZEN AI MAX+ 395 w/ Radeon 8060S
# commit  398fa6f
#
# Cost RELATIVE to a pivot configuration at the same transform length, not
# microseconds. Absolute time is a property of machine, load and reference
# together; the ratio is a property of the configuration, which is the only
# thing selection needs.
#
# Measured by holding ONE reference fixed and timing every configuration on
# it, cycling rather than running each to completion, and dividing by a pivot
# measured in the same loop. Clock and turbo state, contention, cache
# temperature and the machine cancel in the ratio -- which is also what makes
# it safe to measure these in parallel on every core.
#
# Ranks configurations; do not read them as predictions of runtime.
#
# Regenerate for your own CPU:
#   python tools/hmf_tune.py --retune-cost --out mycost.txt
#   export MF_COST=$PWD/mycost.txt
#
# Baseline measurements retained during gate-model migration; see docs/gate-model.md.
# COST n band U K snr f beff relative_cost
COST 65536 2048 2 8 5.50 0.9960 450.7 0.0595
COST 65536 2048 2 8 5.50 0.9970 69.4 0.1853
COST 65536 2048 2 8 5.50 0.9970 280.4 0.1813
COST 65536 2048 2 8 5.50 0.9980 35.3 0.3026
COST 65536 2048 2 8 5.50 0.9980 141.5 0.2168
COST 65536 2048 2 8 5.50 0.9990 28.3 0.3120
COST 65536 2048 2 8 5.50 0.9990 55.9 0.1998
COST 65536 2048 2 8 5.50 0.9990 114.0 0.2842
COST 65536 2048 2 8 5.50 0.9990 227.1 0.2371
COST 65536 2048 2 8 5.75 0.2670 2032.0 1.4395
COST 65536 2048 2 8 5.75 0.3930 1985.7 1.1656
COST 65536 2048 2 8 5.75 0.4400 1985.7 1.9884
COST 65536 2048 2 8 5.75 0.6060 1823.5 2.2517
COST 65536 2048 2 8 5.75 0.6770 1823.5 2.5988
COST 65536 2048 2 8 5.75 0.7080 1823.5 2.5063
COST 65536 2048 2 8 5.75 0.7770 1402.7 1.5163
COST 65536 2048 2 8 5.75 0.7830 1402.7 2.0654
COST 65536 2048 2 8 5.75 0.8440 820.5 0.6315
COST 65536 2048 2 8 5.75 0.8500 208.6 0.1082
COST 65536 2048 2 8 5.75 0.8500 416.5 0.2053
COST 65536 2048 2 8 5.75 0.8500 820.5 0.5137
COST 65536 2048 2 8 5.75 0.8690 1402.7 0.4166
COST 65536 2048 2 8 5.75 0.8750 1402.7 0.3403
COST 65536 2048 2 8 5.75 0.9430 820.5 0.1151
COST 65536 2048 2 8 5.75 0.9500 208.6 0.0426
COST 65536 2048 2 8 5.75 0.9500 416.5 0.0509
COST 65536 2048 2 8 5.75 0.9500 820.5 0.1306
COST 65536 2048 2 8 5.75 0.9880 135.5 0.0535
COST 65536 2048 2 8 5.75 0.9880 546.4 0.0642
COST 65536 2048 2 8 5.75 0.9960 110.6 0.0488
COST 65536 2048 2 8 5.75 0.9960 450.7 0.0531
COST 65536 2048 2 8 6.00 0.2670 2032.0 1.8664
COST 65536 2048 2 8 6.00 0.3930 1985.7 2.2889
COST 65536 2048 2 8 6.00 0.4400 1985.7 2.5226
COST 65536 2048 2 8 6.00 0.6060 1823.5 2.4351
COST 65536 2048 2 8 6.00 0.6770 1823.5 2.9150
COST 65536 2048 2 8 6.00 0.7080 1823.5 2.4625
COST 65536 2048 2 8 6.00 0.7770 1402.7 1.4549
COST 65536 2048 2 8 6.00 0.7830 1402.7 1.7451
COST 65536 2048 2 8 6.00 0.8440 820.5 0.3036
COST 65536 2048 2 8 6.00 0.8500 208.6 0.0655
COST 65536 2048 2 8 6.00 0.8500 416.5 0.1284
COST 65536 2048 2 8 6.00 0.8500 820.5 0.3570
COST 65536 2048 2 8 6.00 0.8690 1402.7 0.2114
COST 65536 2048 2 8 6.00 0.8750 1402.7 0.1999
COST 65536 2048 2 8 6.00 0.9430 820.5 0.0676
COST 65536 2048 2 8 6.00 0.9500 208.6 0.0643
COST 65536 2048 2 8 6.00 0.9500 416.5 0.0582
COST 65536 2048 2 8 6.00 0.9500 820.5 0.0765
COST 65536 2048 2 8 6.00 0.9880 135.5 0.0709
COST 65536 2048 2 8 6.00 0.9880 546.4 0.0692
COST 65536 2048 2 8 6.00 0.9960 110.6 0.0585
COST 65536 2048 2 8 6.00 0.9960 450.7 0.0533
COST 65536 2048 2 8 6.00 0.9970 69.4 0.2749
COST 65536 2048 2 8 6.00 0.9970 280.4 0.2583
COST 65536 2048 2 8 6.00 0.9980 35.3 0.2310
COST 65536 2048 2 8 6.00 0.9980 141.5 0.1326
COST 65536 2048 2 8 6.00 0.9990 28.3 0.2201
COST 65536 2048 2 8 6.00 0.9990 55.9 0.3191
COST 65536 2048 2 8 6.00 0.9990 114.0 0.1981
COST 65536 2048 2 8 6.00 0.9990 227.1 0.2068
COST 65536 2048 2 8 6.50 0.2670 2032.0 2.4453
COST 65536 2048 2 8 6.50 0.3930 1985.7 2.3247
COST 65536 2048 2 8 6.50 0.4400 1985.7 3.0585
COST 65536 2048 2 8 6.50 0.6060 1823.5 2.4974
COST 65536 2048 2 8 6.50 0.6770 1823.5 2.6381
COST 65536 2048 2 8 6.50 0.7080 1823.5 1.3888
COST 65536 2048 2 8 6.50 0.7770 1402.7 0.3596
COST 65536 2048 2 8 6.50 0.7830 1402.7 0.4734
COST 65536 2048 2 8 6.50 0.8440 820.5 0.1489
COST 65536 2048 2 8 6.50 0.8500 208.6 0.0607
COST 65536 2048 2 8 6.50 0.8500 416.5 0.0549
COST 65536 2048 2 8 6.50 0.8500 820.5 0.1599
COST 65536 2048 2 8 6.50 0.8690 1402.7 0.1471
COST 65536 2048 2 8 6.50 0.8750 1402.7 0.1851
COST 65536 2048 2 8 6.50 0.9430 820.5 0.0500
COST 65536 2048 2 8 6.50 0.9500 208.6 0.0656
COST 65536 2048 2 8 6.50 0.9500 416.5 0.0373
COST 65536 2048 2 8 6.50 0.9500 820.5 0.0641
COST 65536 2048 2 8 6.50 0.9880 135.5 0.0588
COST 65536 2048 2 8 6.50 0.9880 546.4 0.0686
COST 65536 2048 2 8 6.50 0.9960 110.6 0.0649
COST 65536 2048 2 8 6.50 0.9960 450.7 0.0560
COST 65536 2048 2 8 6.50 0.9970 69.4 0.1651
COST 65536 2048 2 8 6.50 0.9970 280.4 0.2689
COST 65536 2048 2 8 6.50 0.9980 35.3 0.0807
COST 65536 2048 2 8 6.50 0.9980 141.5 0.3245
COST 65536 2048 2 8 6.50 0.9990 28.3 0.4817
COST 65536 2048 2 8 6.50 0.9990 55.9 0.1771
COST 65536 2048 2 8 6.50 0.9990 114.0 0.1312
COST 65536 2048 2 8 6.50 0.9990 227.1 0.0565
COST 65536 4096 2 4 5.00 0.4630 3971.5 1.1161
COST 65536 4096 2 4 5.00 0.6060 3646.9 1.2203
COST 65536 4096 2 4 5.00 0.6770 3646.9 1.0915
COST 65536 4096 2 4 5.00 0.7830 2805.1 1.3895
COST 65536 4096 2 4 5.00 0.8440 1640.5 0.8821
COST 65536 4096 2 4 5.00 0.8500 416.6 2.0371
COST 65536 4096 2 4 5.00 0.8500 832.5 1.2853
COST 65536 4096 2 4 5.00 0.8500 1640.5 1.7494
COST 65536 4096 2 4 5.00 0.8750 2805.1 1.4423
COST 65536 4096 2 4 5.00 0.9150 2805.1 1.7066
COST 65536 4096 2 4 5.00 0.9430 1640.5 1.1524
COST 65536 4096 2 4 5.00 0.9500 416.6 0.4587
COST 65536 4096 2 4 5.00 0.9500 832.5 0.8217
COST 65536 4096 2 4 5.00 0.9500 1640.5 2.1106
COST 65536 4096 2 4 5.00 0.9970 285.3 1.9534
COST 65536 4096 2 4 5.00 0.9970 1101.9 1.8643
COST 65536 4096 2 4 5.00 0.9990 230.6 0.3761
COST 65536 4096 2 4 5.00 0.9990 905.5 1.0102
COST 65536 4096 2 4 5.00 1.0000 28.4 0.4133
COST 65536 4096 2 4 5.00 1.0000 35.4 0.6479
COST 65536 4096 2 4 5.00 1.0000 56.1 0.7945
COST 65536 4096 2 4 5.00 1.0000 69.9 0.7317
COST 65536 4096 2 4 5.00 1.0000 111.4 0.1350
COST 65536 4096 2 4 5.00 1.0000 114.1 0.3743
COST 65536 4096 2 4 5.00 1.0000 138.7 0.5107
COST 65536 4096 2 4 5.00 1.0000 142.0 0.5124
COST 65536 4096 2 4 5.00 1.0000 227.6 0.5348
COST 65536 4096 2 4 5.00 1.0000 282.2 0.3635
COST 65536 4096 2 4 5.00 1.0000 454.2 0.2137
COST 65536 4096 2 4 5.00 1.0000 559.2 0.4152
COST 65536 4096 2 4 5.50 0.4630 3971.5 1.5043
COST 65536 4096 2 4 5.50 0.6060 3646.9 1.3695
COST 65536 4096 2 4 5.50 0.6770 3646.9 1.7951
COST 65536 4096 2 4 5.50 0.7830 2805.1 1.9655
COST 65536 4096 2 4 5.50 0.8440 1640.5 1.7869
COST 65536 4096 2 4 5.50 0.8500 416.6 1.0313
COST 65536 4096 2 4 5.50 0.8500 832.5 1.7708
COST 65536 4096 2 4 5.50 0.8500 1640.5 2.6664
COST 65536 4096 2 4 5.50 0.8750 2805.1 2.4928
COST 65536 4096 2 4 5.50 0.9150 2805.1 2.4668
COST 65536 4096 2 4 5.50 0.9430 1640.5 1.0885
COST 65536 4096 2 4 5.50 0.9500 416.6 0.1329
COST 65536 4096 2 4 5.50 0.9500 832.5 0.4035
COST 65536 4096 2 4 5.50 0.9500 1640.5 1.5673
COST 65536 4096 2 4 5.50 0.9970 285.3 0.6624
COST 65536 4096 2 4 5.50 0.9970 1101.9 0.7224
COST 65536 4096 2 4 5.50 0.9990 230.6 0.1344
COST 65536 4096 2 4 5.50 0.9990 905.5 0.2616
COST 65536 4096 2 4 5.50 1.0000 28.4 0.3812
COST 65536 4096 2 4 5.50 1.0000 35.4 0.6250
COST 65536 4096 2 4 5.50 1.0000 56.1 0.4410
COST 65536 4096 2 4 5.50 1.0000 69.9 0.4283
COST 65536 4096 2 4 5.50 1.0000 111.4 0.1251
COST 65536 4096 2 4 5.50 1.0000 114.1 0.4178
COST 65536 4096 2 4 5.50 1.0000 138.7 0.1915
COST 65536 4096 2 4 5.50 1.0000 142.0 0.5357
COST 65536 4096 2 4 5.50 1.0000 227.6 0.4731
COST 65536 4096 2 4 5.50 1.0000 282.2 0.4854
COST 65536 4096 2 4 5.50 1.0000 454.2 0.1119
COST 65536 4096 2 4 5.50 1.0000 559.2 0.2036
COST 65536 4096 2 4 5.75 0.4630 3971.5 1.4845
COST 65536 4096 2 4 5.75 0.6060 3646.9 1.4048
COST 65536 4096 2 4 5.75 0.6770 3646.9 2.0349
COST 65536 4096 2 4 5.75 0.7830 2805.1 2.4321
COST 65536 4096 2 4 5.75 0.8440 1640.5 1.7955
COST 65536 4096 2 4 5.75 0.8500 416.6 0.2886
COST 65536 4096 2 4 5.75 0.8500 832.5 1.0759
COST 65536 4096 2 4 5.75 0.8500 1640.5 2.7360
COST 65536 4096 2 4 5.75 0.8750 2805.1 2.5593
COST 65536 4096 2 4 5.75 0.9150 2805.1 2.5547
COST 65536 4096 2 4 5.75 0.9430 1640.5 0.6949
COST 65536 4096 2 4 5.75 0.9500 416.6 0.1047
COST 65536 4096 2 4 5.75 0.9500 832.5 0.1996
COST 65536 4096 2 4 5.75 0.9500 1640.5 0.5931
COST 65536 4096 2 4 5.75 0.9970 285.3 0.2923
COST 65536 4096 2 4 5.75 0.9970 1101.9 0.3471
COST 65536 4096 2 4 5.75 0.9990 230.6 0.1071
COST 65536 4096 2 4 5.75 0.9990 905.5 0.1861
COST 65536 4096 2 4 5.75 1.0000 111.4 0.0898
COST 65536 4096 2 4 5.75 1.0000 138.7 0.1130
COST 65536 4096 2 4 5.75 1.0000 454.2 0.0956
COST 65536 4096 2 4 5.75 1.0000 559.2 0.1091
COST 65536 4096 2 4 6.00 0.4630 3971.5 1.8951
COST 65536 4096 2 4 6.00 0.6060 3646.9 1.4678
COST 65536 4096 2 4 6.00 0.6770 3646.9 2.5518
COST 65536 4096 2 4 6.00 0.7830 2805.1 2.6417
COST 65536 4096 2 4 6.00 0.8440 1640.5 1.8788
COST 65536 4096 2 4 6.00 0.8500 416.6 0.3370
COST 65536 4096 2 4 6.00 0.8500 832.5 0.4485
COST 65536 4096 2 4 6.00 0.8500 1640.5 1.8788
COST 65536 4096 2 4 6.00 0.8750 2805.1 2.7851
COST 65536 4096 2 4 6.00 0.9150 2805.1 1.8785
COST 65536 4096 2 4 6.00 0.9430 1640.5 0.4740
COST 65536 4096 2 4 6.00 0.9500 416.6 0.1291
COST 65536 4096 2 4 6.00 0.9500 832.5 0.1607
COST 65536 4096 2 4 6.00 0.9500 1640.5 0.4366
COST 65536 4096 2 4 6.00 0.9970 285.3 0.1874
COST 65536 4096 2 4 6.00 0.9970 1101.9 0.2995
COST 65536 4096 2 4 6.00 0.9990 230.6 0.1245
COST 65536 4096 2 4 6.00 0.9990 905.5 0.1474
COST 65536 4096 2 4 6.00 1.0000 28.4 0.4707
COST 65536 4096 2 4 6.00 1.0000 35.4 0.4908
COST 65536 4096 2 4 6.00 1.0000 56.1 0.4082
COST 65536 4096 2 4 6.00 1.0000 69.9 0.5026
COST 65536 4096 2 4 6.00 1.0000 111.4 0.1125
COST 65536 4096 2 4 6.00 1.0000 114.1 0.4486
COST 65536 4096 2 4 6.00 1.0000 138.7 0.1376
COST 65536 4096 2 4 6.00 1.0000 142.0 0.2536
COST 65536 4096 2 4 6.00 1.0000 227.6 0.4679
COST 65536 4096 2 4 6.00 1.0000 282.2 0.5221
COST 65536 4096 2 4 6.00 1.0000 454.2 0.1214
COST 65536 4096 2 4 6.00 1.0000 559.2 0.1203
COST 65536 4096 2 4 6.50 0.4630 3971.5 2.5290
COST 65536 4096 2 4 6.50 0.6060 3646.9 2.3292
COST 65536 4096 2 4 6.50 0.6770 3646.9 3.1011
COST 65536 4096 2 4 6.50 0.7830 2805.1 2.5853
COST 65536 4096 2 4 6.50 0.8440 1640.5 0.5660
COST 65536 4096 2 4 6.50 0.8500 416.6 0.1304
COST 65536 4096 2 4 6.50 0.8500 832.5 0.2839
COST 65536 4096 2 4 6.50 0.8500 1640.5 0.6886
COST 65536 4096 2 4 6.50 0.8750 2805.1 1.4321
COST 65536 4096 2 4 6.50 0.9150 2805.1 0.4484
COST 65536 4096 2 4 6.50 0.9430 1640.5 0.2198
COST 65536 4096 2 4 6.50 0.9500 416.6 0.1013
COST 65536 4096 2 4 6.50 0.9500 832.5 0.0894
COST 65536 4096 2 4 6.50 0.9500 1640.5 0.1935
COST 65536 4096 2 4 6.50 0.9970 285.3 0.1616
COST 65536 4096 2 4 6.50 0.9970 1101.9 0.1998
COST 65536 4096 2 4 6.50 0.9990 230.6 0.1233
COST 65536 4096 2 4 6.50 0.9990 905.5 0.1254
COST 65536 4096 2 4 6.50 1.0000 28.4 0.3370
COST 65536 4096 2 4 6.50 1.0000 35.4 0.7116
COST 65536 4096 2 4 6.50 1.0000 56.1 0.3942
COST 65536 4096 2 4 6.50 1.0000 69.9 0.4067
COST 65536 4096 2 4 6.50 1.0000 111.4 0.1292
COST 65536 4096 2 4 6.50 1.0000 114.1 0.2541
COST 65536 4096 2 4 6.50 1.0000 138.7 0.1254
COST 65536 4096 2 4 6.50 1.0000 142.0 0.4160
COST 65536 4096 2 4 6.50 1.0000 227.6 0.3162
COST 65536 4096 2 4 6.50 1.0000 282.2 0.8518
COST 65536 4096 2 4 6.50 1.0000 454.2 0.1101
COST 65536 4096 2 4 6.50 1.0000 559.2 0.1122
COST 65536 4096 2 8 5.00 0.4630 3971.5 0.8922
COST 65536 4096 2 8 5.00 0.6060 3646.9 1.3275
COST 65536 4096 2 8 5.00 0.6770 3646.9 1.0919
COST 65536 4096 2 8 5.00 0.7830 2805.1 1.3921
COST 65536 4096 2 8 5.00 0.8440 1640.5 0.9170
COST 65536 4096 2 8 5.00 0.8500 416.6 1.6063
COST 65536 4096 2 8 5.00 0.8500 832.5 1.3384
COST 65536 4096 2 8 5.00 0.8500 1640.5 1.7711
COST 65536 4096 2 8 5.00 0.8750 2805.1 1.3963
COST 65536 4096 2 8 5.00 0.9150 2805.1 1.4395
COST 65536 4096 2 8 5.00 0.9430 1640.5 0.5584
COST 65536 4096 2 8 5.00 0.9500 416.6 0.3543
COST 65536 4096 2 8 5.00 0.9500 832.5 0.4434
COST 65536 4096 2 8 5.00 0.9500 1640.5 0.9355
COST 65536 4096 2 8 5.00 0.9970 285.3 0.1653
COST 65536 4096 2 8 5.00 0.9970 1101.9 0.2614
COST 65536 4096 2 8 5.00 0.9990 230.6 0.1187
COST 65536 4096 2 8 5.00 0.9990 905.5 0.2447
COST 65536 4096 2 8 5.00 1.0000 28.4 0.2662
COST 65536 4096 2 8 5.00 1.0000 35.4 0.3876
COST 65536 4096 2 8 5.00 1.0000 56.1 0.6327
COST 65536 4096 2 8 5.00 1.0000 69.9 0.4916
COST 65536 4096 2 8 5.00 1.0000 111.4 0.1163
COST 65536 4096 2 8 5.00 1.0000 114.1 0.3526
COST 65536 4096 2 8 5.00 1.0000 138.7 0.2006
COST 65536 4096 2 8 5.00 1.0000 142.0 0.3383
COST 65536 4096 2 8 5.00 1.0000 227.6 0.5859
COST 65536 4096 2 8 5.00 1.0000 282.2 0.2666
COST 65536 4096 2 8 5.00 1.0000 454.2 0.1569
COST 65536 4096 2 8 5.00 1.0000 559.2 0.1953
COST 65536 4096 2 8 5.50 0.4630 3971.5 1.4366
COST 65536 4096 2 8 5.50 0.6060 3646.9 1.4018
COST 65536 4096 2 8 5.50 0.6770 3646.9 1.8916
COST 65536 4096 2 8 5.50 0.7830 2805.1 2.0352
COST 65536 4096 2 8 5.50 0.8440 1640.5 1.2103
COST 65536 4096 2 8 5.50 0.8500 416.6 1.0791
COST 65536 4096 2 8 5.50 0.8500 832.5 1.2249
COST 65536 4096 2 8 5.50 0.8500 1640.5 2.1952
COST 65536 4096 2 8 5.50 0.8750 2805.1 1.6800
COST 65536 4096 2 8 5.50 0.9150 2805.1 0.7275
COST 65536 4096 2 8 5.50 0.9430 1640.5 0.2477
COST 65536 4096 2 8 5.50 0.9500 416.6 0.1309
COST 65536 4096 2 8 5.50 0.9500 832.5 0.2958
COST 65536 4096 2 8 5.50 0.9500 1640.5 0.2983
COST 65536 4096 2 8 5.50 0.9970 285.3 0.1327
COST 65536 4096 2 8 5.50 0.9970 1101.9 0.1703
COST 65536 4096 2 8 5.50 0.9990 230.6 0.1210
COST 65536 4096 2 8 5.50 0.9990 905.5 0.1208
COST 65536 4096 2 8 5.50 1.0000 28.4 0.5942
COST 65536 4096 2 8 5.50 1.0000 35.4 0.5559
COST 65536 4096 2 8 5.50 1.0000 56.1 0.4491
COST 65536 4096 2 8 5.50 1.0000 69.9 0.3868
COST 65536 4096 2 8 5.50 1.0000 111.4 0.1163
COST 65536 4096 2 8 5.50 1.0000 114.1 0.4956
COST 65536 4096 2 8 5.50 1.0000 138.7 0.1531
COST 65536 4096 2 8 5.50 1.0000 142.0 0.5904
COST 65536 4096 2 8 5.50 1.0000 227.6 0.4652
COST 65536 4096 2 8 5.50 1.0000 282.2 0.4834
COST 65536 4096 2 8 5.50 1.0000 454.2 0.1064
COST 65536 4096 2 8 5.50 1.0000 559.2 0.1303
COST 65536 4096 2 8 5.75 0.4630 3971.5 1.5082
COST 65536 4096 2 8 5.75 0.6060 3646.9 1.2356
COST 65536 4096 2 8 5.75 0.6770 3646.9 2.1242
COST 65536 4096 2 8 5.75 0.7830 2805.1 2.0875
COST 65536 4096 2 8 5.75 0.8440 1640.5 0.9278
COST 65536 4096 2 8 5.75 0.8500 416.6 0.2622
COST 65536 4096 2 8 5.75 0.8500 832.5 1.1489
COST 65536 4096 2 8 5.75 0.8500 1640.5 1.1121
COST 65536 4096 2 8 5.75 0.8750 2805.1 0.7615
COST 65536 4096 2 8 5.75 0.9150 2805.1 0.4196
COST 65536 4096 2 8 5.75 0.9430 1640.5 0.2122
COST 65536 4096 2 8 5.75 0.9500 416.6 0.1026
COST 65536 4096 2 8 5.75 0.9500 832.5 0.1432
COST 65536 4096 2 8 5.75 0.9500 1640.5 0.2299
COST 65536 4096 2 8 5.75 0.9970 285.3 0.1084
COST 65536 4096 2 8 5.75 0.9970 1101.9 0.1359
COST 65536 4096 2 8 5.75 0.9990 230.6 0.0882
COST 65536 4096 2 8 5.75 0.9990 905.5 0.1113
COST 65536 4096 2 8 5.75 1.0000 111.4 0.0907
COST 65536 4096 2 8 5.75 1.0000 138.7 0.1024
COST 65536 4096 2 8 5.75 1.0000 454.2 0.0985
COST 65536 4096 2 8 5.75 1.0000 559.2 0.1059
COST 65536 4096 2 8 6.00 0.4630 3971.5 1.8195
COST 65536 4096 2 8 6.00 0.6060 3646.9 1.3105
COST 65536 4096 2 8 6.00 0.6770 3646.9 2.6342
COST 65536 4096 2 8 6.00 0.7830 2805.1 1.9851
COST 65536 4096 2 8 6.00 0.8440 1640.5 0.5976
COST 65536 4096 2 8 6.00 0.8500 416.6 0.2238
COST 65536 4096 2 8 6.00 0.8500 832.5 0.3002
COST 65536 4096 2 8 6.00 0.8500 1640.5 0.5215
COST 65536 4096 2 8 6.00 0.8750 2805.1 0.4772
COST 65536 4096 2 8 6.00 0.9150 2805.1 0.1962
COST 65536 4096 2 8 6.00 0.9430 1640.5 0.2254
COST 65536 4096 2 8 6.00 0.9500 416.6 0.1179
COST 65536 4096 2 8 6.00 0.9500 832.5 0.1056
COST 65536 4096 2 8 6.00 0.9500 1640.5 0.1652
COST 65536 4096 2 8 6.00 0.9970 285.3 0.1224
COST 65536 4096 2 8 6.00 0.9970 1101.9 0.1557
COST 65536 4096 2 8 6.00 0.9990 230.6 0.1281
COST 65536 4096 2 8 6.00 0.9990 905.5 0.1242
COST 65536 4096 2 8 6.00 1.0000 28.4 0.4365
COST 65536 4096 2 8 6.00 1.0000 35.4 0.4927
COST 65536 4096 2 8 6.00 1.0000 56.1 0.8695
COST 65536 4096 2 8 6.00 1.0000 69.9 0.4884
COST 65536 4096 2 8 6.00 1.0000 111.4 0.1125
COST 65536 4096 2 8 6.00 1.0000 114.1 0.4471
COST 65536 4096 2 8 6.00 1.0000 138.7 0.1217
COST 65536 4096 2 8 6.00 1.0000 142.0 0.2726
COST 65536 4096 2 8 6.00 1.0000 227.6 0.4809
COST 65536 4096 2 8 6.00 1.0000 282.2 0.3671
COST 65536 4096 2 8 6.00 1.0000 454.2 0.1263
COST 65536 4096 2 8 6.00 1.0000 559.2 0.1132
COST 65536 4096 2 8 6.50 0.4630 3971.5 2.5355
COST 65536 4096 2 8 6.50 0.6060 3646.9 2.3550
COST 65536 4096 2 8 6.50 0.6770 3646.9 3.0225
COST 65536 4096 2 8 6.50 0.7830 2805.1 0.5717
COST 65536 4096 2 8 6.50 0.8440 1640.5 0.2689
COST 65536 4096 2 8 6.50 0.8500 416.6 0.1251
COST 65536 4096 2 8 6.50 0.8500 832.5 0.1863
COST 65536 4096 2 8 6.50 0.8500 1640.5 0.3435
COST 65536 4096 2 8 6.50 0.8750 2805.1 0.1986
COST 65536 4096 2 8 6.50 0.9150 2805.1 0.1525
COST 65536 4096 2 8 6.50 0.9430 1640.5 0.1215
COST 65536 4096 2 8 6.50 0.9500 416.6 0.0979
COST 65536 4096 2 8 6.50 0.9500 832.5 0.0891
COST 65536 4096 2 8 6.50 0.9500 1640.5 0.1414
COST 65536 4096 2 8 6.50 0.9970 285.3 0.1168
COST 65536 4096 2 8 6.50 0.9970 1101.9 0.1269
COST 65536 4096 2 8 6.50 0.9990 230.6 0.1137
COST 65536 4096 2 8 6.50 0.9990 905.5 0.1233
COST 65536 4096 2 8 6.50 1.0000 28.4 0.3296
COST 65536 4096 2 8 6.50 1.0000 35.4 0.4730
COST 65536 4096 2 8 6.50 1.0000 56.1 0.3898
COST 65536 4096 2 8 6.50 1.0000 69.9 0.6968
COST 65536 4096 2 8 6.50 1.0000 111.4 0.1223
COST 65536 4096 2 8 6.50 1.0000 114.1 0.3973
COST 65536 4096 2 8 6.50 1.0000 138.7 0.1229
COST 65536 4096 2 8 6.50 1.0000 142.0 0.4254
COST 65536 4096 2 8 6.50 1.0000 227.6 0.3696
COST 65536 4096 2 8 6.50 1.0000 282.2 0.5897
COST 65536 4096 2 8 6.50 1.0000 454.2 0.1135
COST 65536 4096 2 8 6.50 1.0000 559.2 0.1285
COST 65536 8192 2 4 5.00 0.7130 7293.8 1.2561
COST 65536 8192 2 4 5.00 0.7830 5610.0 1.4731
COST 65536 8192 2 4 5.00 0.8500 832.6 1.4912
COST 65536 8192 2 4 5.00 0.8500 1664.4 1.1777
COST 65536 8192 2 4 5.00 0.8500 3280.4 1.5277
COST 65536 8192 2 4 5.00 0.8750 5610.0 1.3847
COST 65536 8192 2 4 5.00 0.9500 832.6 0.6576
COST 65536 8192 2 4 5.00 0.9500 1664.4 1.1253
COST 65536 8192 2 4 5.00 0.9500 3280.4 1.6490
COST 65536 8192 2 4 5.00 0.9930 3280.5 1.8114
COST 65536 8192 2 4 5.00 0.9970 569.8 2.0195
COST 65536 8192 2 4 5.00 0.9970 2203.2 2.0275
COST 65536 8192 2 4 5.00 0.9990 460.5 0.9930
COST 65536 8192 2 4 5.00 0.9990 1810.4 1.2046
COST 65536 8192 2 4 5.00 1.0000 28.4 0.8196
COST 65536 8192 2 4 5.00 1.0000 35.4 1.0361
COST 65536 8192 2 4 5.00 1.0000 56.1 1.0003
COST 65536 8192 2 4 5.00 1.0000 69.9 2.1202
COST 65536 8192 2 4 5.00 1.0000 111.4 0.2820
COST 65536 8192 2 4 5.00 1.0000 114.1 0.7427
COST 65536 8192 2 4 5.00 1.0000 138.7 0.4167
COST 65536 8192 2 4 5.00 1.0000 142.0 0.8771
COST 65536 8192 2 4 5.00 1.0000 227.6 1.5611
COST 65536 8192 2 4 5.00 1.0000 231.0 0.2941
COST 65536 8192 2 4 5.00 1.0000 282.2 0.4374
COST 65536 8192 2 4 5.00 1.0000 286.9 0.6000
COST 65536 8192 2 4 5.00 1.0000 454.2 0.3232
COST 65536 8192 2 4 5.00 1.0000 559.2 0.3211
COST 65536 8192 2 4 5.00 1.0000 907.1 0.5490
COST 65536 8192 2 4 5.00 1.0000 1108.0 0.6438
COST 65536 8192 2 4 5.50 0.7130 7293.8 2.1486
COST 65536 8192 2 4 5.50 0.7830 5610.0 1.5323
COST 65536 8192 2 4 5.50 0.8500 832.6 1.6505
COST 65536 8192 2 4 5.50 0.8500 1664.4 1.9760
COST 65536 8192 2 4 5.50 0.8500 3280.4 2.1131
COST 65536 8192 2 4 5.50 0.8750 5610.0 1.9492
COST 65536 8192 2 4 5.50 0.9500 832.6 0.4811
COST 65536 8192 2 4 5.50 0.9500 1664.4 0.5261
COST 65536 8192 2 4 5.50 0.9500 3280.4 2.1438
COST 65536 8192 2 4 5.50 0.9930 3280.5 1.1451
COST 65536 8192 2 4 5.50 0.9970 569.8 1.8655
COST 65536 8192 2 4 5.50 0.9970 2203.2 3.2328
COST 65536 8192 2 4 5.50 0.9990 460.5 0.3991
COST 65536 8192 2 4 5.50 0.9990 1810.4 0.5886
COST 65536 8192 2 4 5.50 1.0000 28.4 0.9967
COST 65536 8192 2 4 5.50 1.0000 35.4 1.2770
COST 65536 8192 2 4 5.50 1.0000 56.1 1.0351
COST 65536 8192 2 4 5.50 1.0000 69.9 0.8279
COST 65536 8192 2 4 5.50 1.0000 111.4 0.2607
COST 65536 8192 2 4 5.50 1.0000 114.1 1.0800
COST 65536 8192 2 4 5.50 1.0000 138.7 0.3356
COST 65536 8192 2 4 5.50 1.0000 142.0 1.9167
COST 65536 8192 2 4 5.50 1.0000 227.6 0.9979
COST 65536 8192 2 4 5.50 1.0000 231.0 0.3025
COST 65536 8192 2 4 5.50 1.0000 282.2 1.0312
COST 65536 8192 2 4 5.50 1.0000 286.9 0.3317
COST 65536 8192 2 4 5.50 1.0000 454.2 0.2508
COST 65536 8192 2 4 5.50 1.0000 559.2 0.2909
