# matchedfilter GPU COST table -- budget-aware relative costs
# format cost-fd-pairs-v1
# device  AMD Radeon 8060S Graphics (RADV GFX1151)
# commit  b25d6a8
# Profiles: [-2.3333333333333335, -2.0, 'pycbc']; batch shapes: [(16, 256), (16, 1024)]
# Costs are warm public-API ratios to the widest band at the same batch shape.
# Accuracy is independent and uses the profile gate.
# U=2; taps K are metadata on this GPU, so K=4 and K=8 share costs.
# COST n band U K snr fd pairs f beff relative_cost
COST 4096 256 2 4 6.00 0.01 16384 0.805405 170.469 0.373297
COST 4096 256 2 8 6.00 0.01 16384 0.805405 170.469 0.373297
COST 4096 512 2 4 6.00 0.01 16384 0.916625 217.578 0.365480
COST 4096 512 2 8 6.00 0.01 16384 0.916625 217.578 0.365480
COST 4096 1024 2 4 6.00 0.01 16384 0.972220 244.326 0.491518
COST 4096 1024 2 8 6.00 0.01 16384 0.972220 244.326 0.491518
COST 4096 2048 2 4 6.00 0.01 16384 1.000000 258.429 1.000000
COST 4096 2048 2 8 6.00 0.01 16384 1.000000 258.429 1.000000
COST 4096 256 2 4 6.00 0.01 4096 0.805405 170.469 0.569403
COST 4096 256 2 8 6.00 0.01 4096 0.805405 170.469 0.569403
COST 4096 512 2 4 6.00 0.01 4096 0.916625 217.578 0.529298
COST 4096 512 2 8 6.00 0.01 4096 0.916625 217.578 0.529298
COST 4096 1024 2 4 6.00 0.01 4096 0.972220 244.326 0.638391
COST 4096 1024 2 8 6.00 0.01 4096 0.972220 244.326 0.638391
COST 4096 2048 2 4 6.00 0.01 4096 1.000000 258.429 1.000000
COST 4096 2048 2 8 6.00 0.01 4096 1.000000 258.429 1.000000
COST 4096 256 2 4 6.00 0.01 16384 0.883249 154.389 0.302941
COST 4096 256 2 8 6.00 0.01 16384 0.883249 154.389 0.302941
COST 4096 512 2 4 6.00 0.01 16384 0.958380 180.803 0.355564
COST 4096 512 2 8 6.00 0.01 16384 0.958380 180.803 0.355564
COST 4096 1024 2 4 6.00 0.01 16384 0.988182 192.142 0.499137
COST 4096 1024 2 8 6.00 0.01 16384 0.988182 192.142 0.499137
COST 4096 2048 2 4 6.00 0.01 16384 1.000000 196.759 1.000000
COST 4096 2048 2 8 6.00 0.01 16384 1.000000 196.759 1.000000
COST 4096 256 2 4 6.00 0.01 4096 0.883249 154.389 0.459087
COST 4096 256 2 8 6.00 0.01 4096 0.883249 154.389 0.459087
COST 4096 512 2 4 6.00 0.01 4096 0.958380 180.803 0.521002
COST 4096 512 2 8 6.00 0.01 4096 0.958380 180.803 0.521002
COST 4096 1024 2 4 6.00 0.01 4096 0.988182 192.142 0.618556
COST 4096 1024 2 8 6.00 0.01 4096 0.988182 192.142 0.618556
COST 4096 2048 2 4 6.00 0.01 4096 1.000000 196.759 1.000000
COST 4096 2048 2 8 6.00 0.01 4096 1.000000 196.759 1.000000
COST 4096 256 2 4 6.00 0.01 16384 0.787575 171.100 0.397403
COST 4096 256 2 8 6.00 0.01 16384 0.787575 171.100 0.397403
COST 4096 512 2 4 6.00 0.01 16384 0.930638 232.707 0.360829
COST 4096 512 2 8 6.00 0.01 16384 0.930638 232.707 0.360829
COST 4096 1024 2 4 6.00 0.01 16384 0.986999 261.191 0.479752
COST 4096 1024 2 8 6.00 0.01 16384 0.986999 261.191 0.479752
COST 4096 2048 2 4 6.00 0.01 16384 1.000000 268.093 1.000000
COST 4096 2048 2 8 6.00 0.01 16384 1.000000 268.093 1.000000
COST 4096 256 2 4 6.00 0.01 4096 0.787575 171.100 0.533423
COST 4096 256 2 8 6.00 0.01 4096 0.787575 171.100 0.533423
COST 4096 512 2 4 6.00 0.01 4096 0.930638 232.707 0.488016
COST 4096 512 2 8 6.00 0.01 4096 0.930638 232.707 0.488016
COST 4096 1024 2 4 6.00 0.01 4096 0.986999 261.191 0.587920
COST 4096 1024 2 8 6.00 0.01 4096 0.986999 261.191 0.587920
COST 4096 2048 2 4 6.00 0.01 4096 1.000000 268.093 1.000000
COST 4096 2048 2 8 6.00 0.01 4096 1.000000 268.093 1.000000
COST 4096 256 2 4 6.50 0.0001 16384 0.805405 170.469 0.778074
COST 4096 256 2 8 6.50 0.0001 16384 0.805405 170.469 0.778074
COST 4096 512 2 4 6.50 0.0001 16384 0.916625 217.578 0.414750
COST 4096 512 2 8 6.50 0.0001 16384 0.916625 217.578 0.414750
COST 4096 1024 2 4 6.50 0.0001 16384 0.972220 244.326 0.498228
COST 4096 1024 2 8 6.50 0.0001 16384 0.972220 244.326 0.498228
COST 4096 2048 2 4 6.50 0.0001 16384 1.000000 258.429 1.000000
COST 4096 2048 2 8 6.50 0.0001 16384 1.000000 258.429 1.000000
COST 4096 256 2 4 6.50 0.0001 4096 0.805405 170.469 0.899975
COST 4096 256 2 8 6.50 0.0001 4096 0.805405 170.469 0.899975
COST 4096 512 2 4 6.50 0.0001 4096 0.916625 217.578 0.562177
COST 4096 512 2 8 6.50 0.0001 4096 0.916625 217.578 0.562177
COST 4096 1024 2 4 6.50 0.0001 4096 0.972220 244.326 0.628706
COST 4096 1024 2 8 6.50 0.0001 4096 0.972220 244.326 0.628706
COST 4096 2048 2 4 6.50 0.0001 4096 1.000000 258.429 1.000000
COST 4096 2048 2 8 6.50 0.0001 4096 1.000000 258.429 1.000000
COST 4096 256 2 4 6.50 0.0001 16384 0.883249 154.389 0.366921
COST 4096 256 2 8 6.50 0.0001 16384 0.883249 154.389 0.366921
COST 4096 512 2 4 6.50 0.0001 16384 0.958380 180.803 0.347595
COST 4096 512 2 8 6.50 0.0001 16384 0.958380 180.803 0.347595
COST 4096 1024 2 4 6.50 0.0001 16384 0.988182 192.142 0.474637
COST 4096 1024 2 8 6.50 0.0001 16384 0.988182 192.142 0.474637
COST 4096 2048 2 4 6.50 0.0001 16384 1.000000 196.759 1.000000
COST 4096 2048 2 8 6.50 0.0001 16384 1.000000 196.759 1.000000
COST 4096 256 2 4 6.50 0.0001 4096 0.883249 154.389 0.565654
COST 4096 256 2 8 6.50 0.0001 4096 0.883249 154.389 0.565654
COST 4096 512 2 4 6.50 0.0001 4096 0.958380 180.803 0.549937
COST 4096 512 2 8 6.50 0.0001 4096 0.958380 180.803 0.549937
COST 4096 1024 2 4 6.50 0.0001 4096 0.988182 192.142 0.649848
COST 4096 1024 2 8 6.50 0.0001 4096 0.988182 192.142 0.649848
COST 4096 2048 2 4 6.50 0.0001 4096 1.000000 196.759 1.000000
COST 4096 2048 2 8 6.50 0.0001 4096 1.000000 196.759 1.000000
COST 4096 256 2 4 6.50 0.0001 16384 0.787575 171.100 0.739575
COST 4096 256 2 8 6.50 0.0001 16384 0.787575 171.100 0.739575
COST 4096 512 2 4 6.50 0.0001 16384 0.930638 232.707 0.391786
COST 4096 512 2 8 6.50 0.0001 16384 0.930638 232.707 0.391786
COST 4096 1024 2 4 6.50 0.0001 16384 0.986999 261.191 0.490295
COST 4096 1024 2 8 6.50 0.0001 16384 0.986999 261.191 0.490295
COST 4096 2048 2 4 6.50 0.0001 16384 1.000000 268.093 1.000000
COST 4096 2048 2 8 6.50 0.0001 16384 1.000000 268.093 1.000000
COST 4096 256 2 4 6.50 0.0001 4096 0.787575 171.100 0.830380
COST 4096 256 2 8 6.50 0.0001 4096 0.787575 171.100 0.830380
COST 4096 512 2 4 6.50 0.0001 4096 0.930638 232.707 0.538902
COST 4096 512 2 8 6.50 0.0001 4096 0.930638 232.707 0.538902
COST 4096 1024 2 4 6.50 0.0001 4096 0.986999 261.191 0.600416
COST 4096 1024 2 8 6.50 0.0001 4096 0.986999 261.191 0.600416
COST 4096 2048 2 4 6.50 0.0001 4096 1.000000 268.093 1.000000
COST 4096 2048 2 8 6.50 0.0001 4096 1.000000 268.093 1.000000
COST 4096 256 2 4 6.50 0.001 16384 0.805405 170.469 0.453110
COST 4096 256 2 8 6.50 0.001 16384 0.805405 170.469 0.453110
COST 4096 512 2 4 6.50 0.001 16384 0.916625 217.578 0.371795
COST 4096 512 2 8 6.50 0.001 16384 0.916625 217.578 0.371795
COST 4096 1024 2 4 6.50 0.001 16384 0.972220 244.326 0.509146
COST 4096 1024 2 8 6.50 0.001 16384 0.972220 244.326 0.509146
COST 4096 2048 2 4 6.50 0.001 16384 1.000000 258.429 1.000000
COST 4096 2048 2 8 6.50 0.001 16384 1.000000 258.429 1.000000
COST 4096 256 2 4 6.50 0.001 4096 0.805405 170.469 0.625491
COST 4096 256 2 8 6.50 0.001 4096 0.805405 170.469 0.625491
COST 4096 512 2 4 6.50 0.001 4096 0.916625 217.578 0.556310
COST 4096 512 2 8 6.50 0.001 4096 0.916625 217.578 0.556310
COST 4096 1024 2 4 6.50 0.001 4096 0.972220 244.326 0.623737
COST 4096 1024 2 8 6.50 0.001 4096 0.972220 244.326 0.623737
COST 4096 2048 2 4 6.50 0.001 4096 1.000000 258.429 1.000000
COST 4096 2048 2 8 6.50 0.001 4096 1.000000 258.429 1.000000
COST 4096 256 2 4 6.50 0.001 16384 0.883249 154.389 0.293457
COST 4096 256 2 8 6.50 0.001 16384 0.883249 154.389 0.293457
COST 4096 512 2 4 6.50 0.001 16384 0.958380 180.803 0.354038
COST 4096 512 2 8 6.50 0.001 16384 0.958380 180.803 0.354038
COST 4096 1024 2 4 6.50 0.001 16384 0.988182 192.142 0.493758
COST 4096 1024 2 8 6.50 0.001 16384 0.988182 192.142 0.493758
COST 4096 2048 2 4 6.50 0.001 16384 1.000000 196.759 1.000000
COST 4096 2048 2 8 6.50 0.001 16384 1.000000 196.759 1.000000
COST 4096 256 2 4 6.50 0.001 4096 0.883249 154.389 0.510628
COST 4096 256 2 8 6.50 0.001 4096 0.883249 154.389 0.510628
COST 4096 512 2 4 6.50 0.001 4096 0.958380 180.803 0.543731
COST 4096 512 2 8 6.50 0.001 4096 0.958380 180.803 0.543731
COST 4096 1024 2 4 6.50 0.001 4096 0.988182 192.142 0.619938
COST 4096 1024 2 8 6.50 0.001 4096 0.988182 192.142 0.619938
COST 4096 2048 2 4 6.50 0.001 4096 1.000000 196.759 1.000000
COST 4096 2048 2 8 6.50 0.001 4096 1.000000 196.759 1.000000
COST 4096 256 2 4 6.50 0.001 16384 0.787575 171.100 0.407648
COST 4096 256 2 8 6.50 0.001 16384 0.787575 171.100 0.407648
COST 4096 512 2 4 6.50 0.001 16384 0.930638 232.707 0.358149
COST 4096 512 2 8 6.50 0.001 16384 0.930638 232.707 0.358149
COST 4096 1024 2 4 6.50 0.001 16384 0.986999 261.191 0.484986
COST 4096 1024 2 8 6.50 0.001 16384 0.986999 261.191 0.484986
COST 4096 2048 2 4 6.50 0.001 16384 1.000000 268.093 1.000000
COST 4096 2048 2 8 6.50 0.001 16384 1.000000 268.093 1.000000
COST 4096 256 2 4 6.50 0.001 4096 0.787575 171.100 0.608898
COST 4096 256 2 8 6.50 0.001 4096 0.787575 171.100 0.608898
COST 4096 512 2 4 6.50 0.001 4096 0.930638 232.707 0.544889
COST 4096 512 2 8 6.50 0.001 4096 0.930638 232.707 0.544889
COST 4096 1024 2 4 6.50 0.001 4096 0.986999 261.191 0.625901
COST 4096 1024 2 8 6.50 0.001 4096 0.986999 261.191 0.625901
COST 4096 2048 2 4 6.50 0.001 4096 1.000000 268.093 1.000000
COST 4096 2048 2 8 6.50 0.001 4096 1.000000 268.093 1.000000
COST 4096 256 2 4 6.50 0.01 16384 0.805405 170.469 0.300339
COST 4096 256 2 8 6.50 0.01 16384 0.805405 170.469 0.300339
COST 4096 512 2 4 6.50 0.01 16384 0.916625 217.578 0.357956
COST 4096 512 2 8 6.50 0.01 16384 0.916625 217.578 0.357956
COST 4096 1024 2 4 6.50 0.01 16384 0.972220 244.326 0.482370
COST 4096 1024 2 8 6.50 0.01 16384 0.972220 244.326 0.482370
COST 4096 2048 2 4 6.50 0.01 16384 1.000000 258.429 1.000000
COST 4096 2048 2 8 6.50 0.01 16384 1.000000 258.429 1.000000
COST 4096 256 2 4 6.50 0.01 4096 0.805405 170.469 0.493611
COST 4096 256 2 8 6.50 0.01 4096 0.805405 170.469 0.493611
COST 4096 512 2 4 6.50 0.01 4096 0.916625 217.578 0.551197
COST 4096 512 2 8 6.50 0.01 4096 0.916625 217.578 0.551197
COST 4096 1024 2 4 6.50 0.01 4096 0.972220 244.326 0.601852
COST 4096 1024 2 8 6.50 0.01 4096 0.972220 244.326 0.601852
COST 4096 2048 2 4 6.50 0.01 4096 1.000000 258.429 1.000000
COST 4096 2048 2 8 6.50 0.01 4096 1.000000 258.429 1.000000
COST 4096 256 2 4 6.50 0.01 16384 0.883249 154.389 0.268435
COST 4096 256 2 8 6.50 0.01 16384 0.883249 154.389 0.268435
COST 4096 512 2 4 6.50 0.01 16384 0.958380 180.803 0.357584
COST 4096 512 2 8 6.50 0.01 16384 0.958380 180.803 0.357584
COST 4096 1024 2 4 6.50 0.01 16384 0.988182 192.142 0.475440
COST 4096 1024 2 8 6.50 0.01 16384 0.988182 192.142 0.475440
COST 4096 2048 2 4 6.50 0.01 16384 1.000000 196.759 1.000000
COST 4096 2048 2 8 6.50 0.01 16384 1.000000 196.759 1.000000
COST 4096 256 2 4 6.50 0.01 4096 0.883249 154.389 0.493329
COST 4096 256 2 8 6.50 0.01 4096 0.883249 154.389 0.493329
COST 4096 512 2 4 6.50 0.01 4096 0.958380 180.803 0.526982
COST 4096 512 2 8 6.50 0.01 4096 0.958380 180.803 0.526982
COST 4096 1024 2 4 6.50 0.01 4096 0.988182 192.142 0.634732
COST 4096 1024 2 8 6.50 0.01 4096 0.988182 192.142 0.634732
COST 4096 2048 2 4 6.50 0.01 4096 1.000000 196.759 1.000000
COST 4096 2048 2 8 6.50 0.01 4096 1.000000 196.759 1.000000
COST 4096 256 2 4 6.50 0.01 16384 0.787575 171.100 0.289432
COST 4096 256 2 8 6.50 0.01 16384 0.787575 171.100 0.289432
COST 4096 512 2 4 6.50 0.01 16384 0.930638 232.707 0.347111
COST 4096 512 2 8 6.50 0.01 16384 0.930638 232.707 0.347111
COST 4096 1024 2 4 6.50 0.01 16384 0.986999 261.191 0.477331
COST 4096 1024 2 8 6.50 0.01 16384 0.986999 261.191 0.477331
COST 4096 2048 2 4 6.50 0.01 16384 1.000000 268.093 1.000000
COST 4096 2048 2 8 6.50 0.01 16384 1.000000 268.093 1.000000
COST 4096 256 2 4 6.50 0.01 4096 0.787575 171.100 0.486088
COST 4096 256 2 8 6.50 0.01 4096 0.787575 171.100 0.486088
COST 4096 512 2 4 6.50 0.01 4096 0.930638 232.707 0.533710
COST 4096 512 2 8 6.50 0.01 4096 0.930638 232.707 0.533710
COST 4096 1024 2 4 6.50 0.01 4096 0.986999 261.191 0.643529
COST 4096 1024 2 8 6.50 0.01 4096 0.986999 261.191 0.643529
COST 4096 2048 2 4 6.50 0.01 4096 1.000000 268.093 1.000000
COST 4096 2048 2 8 6.50 0.01 4096 1.000000 268.093 1.000000
COST 8192 256 2 4 5.00 0.0001 16384 0.587370 204.420 1.876628
COST 8192 256 2 8 5.00 0.0001 16384 0.587370 204.420 1.876628
COST 8192 512 2 4 5.00 0.0001 16384 0.805619 341.105 1.942820
COST 8192 512 2 8 5.00 0.0001 16384 0.805619 341.105 1.942820
COST 8192 1024 2 4 5.00 0.0001 16384 0.916676 435.206 1.906682
COST 8192 1024 2 8 5.00 0.0001 16384 0.916676 435.206 1.906682
COST 8192 2048 2 4 5.00 0.0001 16384 0.972231 488.665 1.443109
COST 8192 2048 2 8 5.00 0.0001 16384 0.972231 488.665 1.443109
COST 8192 4096 2 4 5.00 0.0001 16384 1.000000 516.862 1.000000
COST 8192 4096 2 8 5.00 0.0001 16384 1.000000 516.862 1.000000
COST 8192 256 2 4 5.00 0.0001 4096 0.587370 204.420 1.797142
COST 8192 256 2 8 5.00 0.0001 4096 0.587370 204.420 1.797142
COST 8192 512 2 4 5.00 0.0001 4096 0.805619 341.105 1.845818
COST 8192 512 2 8 5.00 0.0001 4096 0.805619 341.105 1.845818
COST 8192 1024 2 4 5.00 0.0001 4096 0.916676 435.206 1.789475
COST 8192 1024 2 8 5.00 0.0001 4096 0.916676 435.206 1.789475
COST 8192 2048 2 4 5.00 0.0001 4096 0.972231 488.665 1.360224
COST 8192 2048 2 8 5.00 0.0001 4096 0.972231 488.665 1.360224
COST 8192 4096 2 4 5.00 0.0001 4096 1.000000 516.862 1.000000
COST 8192 4096 2 8 5.00 0.0001 4096 1.000000 516.862 1.000000
COST 8192 256 2 4 5.00 0.0001 16384 0.697808 206.055 3.413572
COST 8192 256 2 8 5.00 0.0001 16384 0.697808 206.055 3.413572
COST 8192 512 2 4 5.00 0.0001 16384 0.883410 308.885 3.286962
COST 8192 512 2 8 5.00 0.0001 16384 0.883410 308.885 3.286962
COST 8192 1024 2 4 5.00 0.0001 16384 0.958411 361.631 1.864574
COST 8192 1024 2 8 5.00 0.0001 16384 0.958411 361.631 1.864574
COST 8192 2048 2 4 5.00 0.0001 16384 0.988187 384.289 1.049037
COST 8192 2048 2 8 5.00 0.0001 16384 0.988187 384.289 1.049037
COST 8192 4096 2 4 5.00 0.0001 16384 1.000000 393.519 1.000000
COST 8192 4096 2 8 5.00 0.0001 16384 1.000000 393.519 1.000000
COST 8192 256 2 4 5.00 0.0001 4096 0.697808 206.055 2.701557
COST 8192 256 2 8 5.00 0.0001 4096 0.697808 206.055 2.701557
COST 8192 512 2 4 5.00 0.0001 4096 0.883410 308.885 2.630708
COST 8192 512 2 8 5.00 0.0001 4096 0.883410 308.885 2.630708
COST 8192 1024 2 4 5.00 0.0001 4096 0.958411 361.631 1.671727
COST 8192 1024 2 8 5.00 0.0001 4096 0.958411 361.631 1.671727
COST 8192 2048 2 4 5.00 0.0001 4096 0.988187 384.289 0.968656
COST 8192 2048 2 8 5.00 0.0001 4096 0.988187 384.289 0.968656
COST 8192 4096 2 4 5.00 0.0001 4096 1.000000 393.519 1.000000
COST 8192 4096 2 8 5.00 0.0001 4096 1.000000 393.519 1.000000
COST 8192 256 2 4 5.00 0.001 16384 0.587370 204.420 3.004655
COST 8192 256 2 8 5.00 0.001 16384 0.587370 204.420 3.004655
COST 8192 512 2 4 5.00 0.001 16384 0.805619 341.105 2.857340
COST 8192 512 2 8 5.00 0.001 16384 0.805619 341.105 2.857340
COST 8192 1024 2 4 5.00 0.001 16384 0.916676 435.206 2.271451
COST 8192 1024 2 8 5.00 0.001 16384 0.916676 435.206 2.271451
COST 8192 2048 2 4 5.00 0.001 16384 0.972231 488.665 1.175189
COST 8192 2048 2 8 5.00 0.001 16384 0.972231 488.665 1.175189
COST 8192 4096 2 4 5.00 0.001 16384 1.000000 516.862 1.000000
COST 8192 4096 2 8 5.00 0.001 16384 1.000000 516.862 1.000000
COST 8192 256 2 4 5.00 0.001 4096 0.587370 204.420 2.368440
COST 8192 256 2 8 5.00 0.001 4096 0.587370 204.420 2.368440
COST 8192 512 2 4 5.00 0.001 4096 0.805619 341.105 2.432911
COST 8192 512 2 8 5.00 0.001 4096 0.805619 341.105 2.432911
COST 8192 1024 2 4 5.00 0.001 4096 0.916676 435.206 1.865270
COST 8192 1024 2 8 5.00 0.001 4096 0.916676 435.206 1.865270
COST 8192 2048 2 4 5.00 0.001 4096 0.972231 488.665 1.077089
COST 8192 2048 2 8 5.00 0.001 4096 0.972231 488.665 1.077089
COST 8192 4096 2 4 5.00 0.001 4096 1.000000 516.862 1.000000
COST 8192 4096 2 8 5.00 0.001 4096 1.000000 516.862 1.000000
COST 8192 256 2 4 5.00 0.001 16384 0.697808 206.055 3.854786
COST 8192 256 2 8 5.00 0.001 16384 0.697808 206.055 3.854786
COST 8192 512 2 4 5.00 0.001 16384 0.883410 308.885 2.996452
COST 8192 512 2 8 5.00 0.001 16384 0.883410 308.885 2.996452
COST 8192 1024 2 4 5.00 0.001 16384 0.958411 361.631 1.252795
COST 8192 1024 2 8 5.00 0.001 16384 0.958411 361.631 1.252795
COST 8192 2048 2 4 5.00 0.001 16384 0.988187 384.289 0.779437
COST 8192 2048 2 8 5.00 0.001 16384 0.988187 384.289 0.779437
COST 8192 4096 2 4 5.00 0.001 16384 1.000000 393.519 1.000000
COST 8192 4096 2 8 5.00 0.001 16384 1.000000 393.519 1.000000
COST 8192 256 2 4 5.00 0.001 4096 0.697808 206.055 2.979114
COST 8192 256 2 8 5.00 0.001 4096 0.697808 206.055 2.979114
COST 8192 512 2 4 5.00 0.001 4096 0.883410 308.885 2.381707
COST 8192 512 2 8 5.00 0.001 4096 0.883410 308.885 2.381707
COST 8192 1024 2 4 5.00 0.001 4096 0.958411 361.631 1.155875
COST 8192 1024 2 8 5.00 0.001 4096 0.958411 361.631 1.155875
COST 8192 2048 2 4 5.00 0.001 4096 0.988187 384.289 0.795166
COST 8192 2048 2 8 5.00 0.001 4096 0.988187 384.289 0.795166
COST 8192 4096 2 4 5.00 0.001 4096 1.000000 393.519 1.000000
COST 8192 4096 2 8 5.00 0.001 4096 1.000000 393.519 1.000000
COST 8192 256 2 4 5.00 0.01 16384 0.587370 204.420 3.542819
COST 8192 256 2 8 5.00 0.01 16384 0.587370 204.420 3.542819
COST 8192 512 2 4 5.00 0.01 16384 0.805619 341.105 2.660238
COST 8192 512 2 8 5.00 0.01 16384 0.805619 341.105 2.660238
COST 8192 1024 2 4 5.00 0.01 16384 0.916676 435.206 1.405640
COST 8192 1024 2 8 5.00 0.01 16384 0.916676 435.206 1.405640
COST 8192 2048 2 4 5.00 0.01 16384 0.972231 488.665 0.813018
COST 8192 2048 2 8 5.00 0.01 16384 0.972231 488.665 0.813018
COST 8192 4096 2 4 5.00 0.01 16384 1.000000 516.862 1.000000
COST 8192 4096 2 8 5.00 0.01 16384 1.000000 516.862 1.000000
COST 8192 256 2 4 5.00 0.01 4096 0.587370 204.420 2.943668
COST 8192 256 2 8 5.00 0.01 4096 0.587370 204.420 2.943668
COST 8192 512 2 4 5.00 0.01 4096 0.805619 341.105 2.311952
COST 8192 512 2 8 5.00 0.01 4096 0.805619 341.105 2.311952
COST 8192 1024 2 4 5.00 0.01 4096 0.916676 435.206 1.237221
COST 8192 1024 2 8 5.00 0.01 4096 0.916676 435.206 1.237221
COST 8192 2048 2 4 5.00 0.01 4096 0.972231 488.665 0.809674
COST 8192 2048 2 8 5.00 0.01 4096 0.972231 488.665 0.809674
COST 8192 4096 2 4 5.00 0.01 4096 1.000000 516.862 1.000000
COST 8192 4096 2 8 5.00 0.01 4096 1.000000 516.862 1.000000
COST 8192 256 2 4 5.00 0.01 16384 0.697808 206.055 3.905163
COST 8192 256 2 8 5.00 0.01 16384 0.697808 206.055 3.905163
COST 8192 512 2 4 5.00 0.01 16384 0.883410 308.885 1.459467
COST 8192 512 2 8 5.00 0.01 16384 0.883410 308.885 1.459467
COST 8192 1024 2 4 5.00 0.01 16384 0.958411 361.631 0.592963
COST 8192 1024 2 8 5.00 0.01 16384 0.958411 361.631 0.592963
COST 8192 2048 2 4 5.00 0.01 16384 0.988187 384.289 0.579623
COST 8192 2048 2 8 5.00 0.01 16384 0.988187 384.289 0.579623
COST 8192 4096 2 4 5.00 0.01 16384 1.000000 393.519 1.000000
COST 8192 4096 2 8 5.00 0.01 16384 1.000000 393.519 1.000000
COST 8192 256 2 4 5.00 0.01 4096 0.697808 206.055 3.033889
COST 8192 256 2 8 5.00 0.01 4096 0.697808 206.055 3.033889
COST 8192 512 2 4 5.00 0.01 4096 0.883410 308.885 1.296871
COST 8192 512 2 8 5.00 0.01 4096 0.883410 308.885 1.296871
COST 8192 1024 2 4 5.00 0.01 4096 0.958411 361.631 0.658855
COST 8192 1024 2 8 5.00 0.01 4096 0.958411 361.631 0.658855
COST 8192 2048 2 4 5.00 0.01 4096 0.988187 384.289 0.674194
COST 8192 2048 2 8 5.00 0.01 4096 0.988187 384.289 0.674194
COST 8192 4096 2 4 5.00 0.01 4096 1.000000 393.519 1.000000
COST 8192 4096 2 8 5.00 0.01 4096 1.000000 393.519 1.000000
COST 8192 256 2 4 5.50 0.0001 16384 0.587370 204.420 3.577448
COST 8192 256 2 8 5.50 0.0001 16384 0.587370 204.420 3.577448
COST 8192 512 2 4 5.50 0.0001 16384 0.805619 341.105 3.605747
COST 8192 512 2 8 5.50 0.0001 16384 0.805619 341.105 3.605747
COST 8192 1024 2 4 5.50 0.0001 16384 0.916676 435.206 2.434513
COST 8192 1024 2 8 5.50 0.0001 16384 0.916676 435.206 2.434513
COST 8192 2048 2 4 5.50 0.0001 16384 0.972231 488.665 0.979808
COST 8192 2048 2 8 5.50 0.0001 16384 0.972231 488.665 0.979808
COST 8192 4096 2 4 5.50 0.0001 16384 1.000000 516.862 1.000000
COST 8192 4096 2 8 5.50 0.0001 16384 1.000000 516.862 1.000000
COST 8192 256 2 4 5.50 0.0001 4096 0.587370 204.420 2.784802
COST 8192 256 2 8 5.50 0.0001 4096 0.587370 204.420 2.784802
COST 8192 512 2 4 5.50 0.0001 4096 0.805619 341.105 2.886972
COST 8192 512 2 8 5.50 0.0001 4096 0.805619 341.105 2.886972
COST 8192 1024 2 4 5.50 0.0001 4096 0.916676 435.206 1.887350
COST 8192 1024 2 8 5.50 0.0001 4096 0.916676 435.206 1.887350
COST 8192 2048 2 4 5.50 0.0001 4096 0.972231 488.665 0.892243
COST 8192 2048 2 8 5.50 0.0001 4096 0.972231 488.665 0.892243
COST 8192 4096 2 4 5.50 0.0001 4096 1.000000 516.862 1.000000
COST 8192 4096 2 8 5.50 0.0001 4096 1.000000 516.862 1.000000
COST 8192 256 2 4 5.50 0.0001 16384 0.697808 206.055 4.057390
COST 8192 256 2 8 5.50 0.0001 16384 0.697808 206.055 4.057390
COST 8192 512 2 4 5.50 0.0001 16384 0.883410 308.885 2.702646
COST 8192 512 2 8 5.50 0.0001 16384 0.883410 308.885 2.702646
COST 8192 1024 2 4 5.50 0.0001 16384 0.958411 361.631 0.829492
COST 8192 1024 2 8 5.50 0.0001 16384 0.958411 361.631 0.829492
COST 8192 2048 2 4 5.50 0.0001 16384 0.988187 384.289 0.584027
COST 8192 2048 2 8 5.50 0.0001 16384 0.988187 384.289 0.584027
COST 8192 4096 2 4 5.50 0.0001 16384 1.000000 393.519 1.000000
COST 8192 4096 2 8 5.50 0.0001 16384 1.000000 393.519 1.000000
COST 8192 256 2 4 5.50 0.0001 4096 0.697808 206.055 3.278371
COST 8192 256 2 8 5.50 0.0001 4096 0.697808 206.055 3.278371
COST 8192 512 2 4 5.50 0.0001 4096 0.883410 308.885 2.289171
COST 8192 512 2 8 5.50 0.0001 4096 0.883410 308.885 2.289171
COST 8192 1024 2 4 5.50 0.0001 4096 0.958411 361.631 0.786273
COST 8192 1024 2 8 5.50 0.0001 4096 0.958411 361.631 0.786273
COST 8192 2048 2 4 5.50 0.0001 4096 0.988187 384.289 0.635377
COST 8192 2048 2 8 5.50 0.0001 4096 0.988187 384.289 0.635377
COST 8192 4096 2 4 5.50 0.0001 4096 1.000000 393.519 1.000000
COST 8192 4096 2 8 5.50 0.0001 4096 1.000000 393.519 1.000000
COST 8192 256 2 4 5.50 0.001 16384 0.587370 204.420 4.266017
COST 8192 256 2 8 5.50 0.001 16384 0.587370 204.420 4.266017
COST 8192 512 2 4 5.50 0.001 16384 0.805619 341.105 3.358821
COST 8192 512 2 8 5.50 0.001 16384 0.805619 341.105 3.358821
COST 8192 1024 2 4 5.50 0.001 16384 0.916676 435.206 1.104429
COST 8192 1024 2 8 5.50 0.001 16384 0.916676 435.206 1.104429
COST 8192 2048 2 4 5.50 0.001 16384 0.972231 488.665 0.680643
COST 8192 2048 2 8 5.50 0.001 16384 0.972231 488.665 0.680643
COST 8192 4096 2 4 5.50 0.001 16384 1.000000 516.862 1.000000
COST 8192 4096 2 8 5.50 0.001 16384 1.000000 516.862 1.000000
COST 8192 256 2 4 5.50 0.001 4096 0.587370 204.420 3.460611
